IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
130.162.160.70,443,443,TRUE,FRA,Europe,DE,Frankfurt,202,8.04
141.147.119.203,443,443,TRUE,FRA,Europe,DE,Frankfurt,427,8.02
84.8.144.201,443,443,TRUE,FRA,Europe,DE,Frankfurt,336,8.01
130.162.235.94,443,443,TRUE,FRA,Europe,DE,Frankfurt,208,7.99
141.147.116.232,443,443,TRUE,FRA,Europe,DE,Frankfurt,392,7.96
89.168.92.71,443,443,TRUE,SJC,North America,US,San Jose,224,7.92
79.72.75.87,443,443,TRUE,FRA,Europe,DE,Frankfurt,304,7.92
152.70.54.161,443,443,TRUE,FRA,Europe,DE,Frankfurt,291,7.89
129.154.254.254,8443,443,TRUE,BOM,Asia Pacific,IN,Mumbai,199,7.89
130.162.182.17,443,443,TRUE,CDG,Europe,FR,Paris,272,7.85
158.178.153.80,2096,443,TRUE,AMS,Europe,NL,Amsterdam,231,7.83
68.233.127.163,8443,443,TRUE,YUL,North America,CA,Montréal,407,7.77
143.47.243.144,2053,443,TRUE,LHR,Europe,GB,London,238,7.73
143.47.250.151,443,443,TRUE,FRA,Europe,DE,Frankfurt,245,7.73
141.144.236.165,443,443,TRUE,FRA,Europe,DE,Frankfurt,382,7.71
144.21.58.220,443,443,TRUE,FRA,Europe,DE,Frankfurt,178,7.67
158.180.58.101,443,443,TRUE,FRA,Europe,DE,Frankfurt,319,7.67
141.147.84.179,443,443,TRUE,FRA,Europe,DE,Frankfurt,365,7.65
158.180.30.40,443,443,TRUE,FRA,Europe,DE,Frankfurt,330,7.64
144.21.33.223,443,443,TRUE,FRA,Europe,DE,Frankfurt,282,7.62
141.144.206.231,443,443,TRUE,DUS,Europe,DE,Düsseldorf,325,7.61
141.147.64.52,443,443,TRUE,FRA,Europe,DE,Frankfurt,372,7.56
84.8.152.224,443,443,TRUE,FRA,Europe,DE,Frankfurt,399,7.54
129.159.242.173,443,443,TRUE,FRA,Europe,DE,Frankfurt,207,7.53
143.47.251.152,443,443,TRUE,FRA,Europe,DE,Frankfurt,285,7.52
79.72.89.167,443,443,TRUE,FRA,Europe,DE,Frankfurt,321,7.49
152.70.62.54,443,443,TRUE,FRA,Europe,DE,Frankfurt,318,7.47
141.148.234.230,443,443,TRUE,MAD,Europe,ES,Madrid,351,7.46
141.147.81.94,443,443,TRUE,FRA,Europe,DE,Frankfurt,410,7.46
132.145.54.84,2053,443,TRUE,LHR,Europe,GB,London,291,7.44
143.47.243.144,8443,443,TRUE,LHR,Europe,GB,London,301,7.43
143.47.238.0,443,443,TRUE,FRA,Europe,DE,Frankfurt,275,7.41
152.70.40.14,443,443,TRUE,FRA,Europe,DE,Frankfurt,331,7.41
141.147.118.28,443,443,TRUE,ZRH,Europe,CH,Zurich,404,7.35
164.152.26.70,2052,443,TRUE,ORD,North America,US,Chicago,276,7.33
144.21.40.224,443,443,TRUE,FRA,Europe,DE,Frankfurt,302,7.29
152.70.50.111,443,443,TRUE,FRA,Europe,DE,Frankfurt,378,7.28
130.162.165.112,443,443,TRUE,FRA,Europe,DE,Frankfurt,250,7.23
141.147.77.180,443,443,TRUE,FRA,Europe,DE,Frankfurt,417,7.16
141.144.199.238,443,443,TRUE,FRA,Europe,DE,Frankfurt,170,7.14
141.147.69.193,443,443,TRUE,FRA,Europe,DE,Frankfurt,402,7.13
138.2.147.140,443,443,TRUE,FRA,Europe,DE,Frankfurt,216,7.12
89.168.93.106,443,443,TRUE,FRA,Europe,DE,Frankfurt,312,7.12
138.2.176.204,443,443,TRUE,FRA,Europe,DE,Frankfurt,300,7.1
141.148.238.118,443,443,TRUE,FRA,Europe,DE,Frankfurt,350,7.07
141.147.93.73,443,443,TRUE,FRA,Europe,DE,Frankfurt,351,7.04
141.147.85.212,443,443,TRUE,MXP,Europe,IT,Milan,224,7.02
132.145.54.84,8443,443,TRUE,LHR,Europe,GB,London,220,7.02
141.147.18.137,443,443,TRUE,AMS,Europe,NL,Amsterdam,400,7.01
141.147.116.48,443,443,TRUE,FRA,Europe,DE,Frankfurt,388,7
144.24.188.128,443,443,TRUE,FRA,Europe,DE,Frankfurt,279,7.1
141.147.13.48,443,443,TRUE,FRA,Europe,DE,Frankfurt,314,7.1
138.2.172.97,443,443,TRUE,LAX,North America,US,Los Angeles,369,7.1
130.162.182.43,443,443,TRUE,FRA,Europe,DE,Frankfurt,294,7.09
144.21.48.81,443,443,TRUE,FRA,Europe,DE,Frankfurt,201,7.08
144.21.38.74,443,443,TRUE,ORD,North America,US,Chicago,226,7.08
158.180.35.134,443,443,TRUE,FRA,Europe,DE,Frankfurt,292,7.07
141.147.99.88,443,443,TRUE,FRA,Europe,DE,Frankfurt,226,7.07
150.230.158.88,443,443,TRUE,FRA,Europe,DE,Frankfurt,177,7.06
130.162.59.3,443,443,TRUE,FRA,Europe,DE,Frankfurt,365,7.06
143.47.250.151,443,443,TRUE,FRA,Europe,DE,Frankfurt,252,7.05
138.3.248.105,443,443,TRUE,FRA,Europe,DE,Frankfurt,311,7.04
143.47.230.219,443,443,TRUE,FRA,Europe,DE,Frankfurt,290,7.03
152.67.143.69,443,443,TRUE,FRA,Europe,DE,Frankfurt,382,7.03
144.21.63.100,443,443,TRUE,FRA,Europe,DE,Frankfurt,230,8.91
132.226.128.112,443,443,TRUE,FRA,Europe,DE,Frankfurt,345,8.9
79.72.66.196,443,443,TRUE,FRA,Europe,DE,Frankfurt,208,8.9
141.147.70.227,443,443,TRUE,FRA,Europe,DE,Frankfurt,323,8.89
193.123.61.25,443,443,TRUE,FRA,Europe,DE,Frankfurt,362,8.85
141.144.243.104,443,443,TRUE,FRA,Europe,DE,Frankfurt,174,8.85
79.72.87.134,443,443,TRUE,FRA,Europe,DE,Frankfurt,226,8.84
141.147.119.251,443,443,TRUE,FRA,Europe,DE,Frankfurt,245,8.84
138.3.248.105,443,443,TRUE,FRA,Europe,DE,Frankfurt,318,8.81
141.144.202.197,443,443,TRUE,FRA,Europe,DE,Frankfurt,277,8.81
132.226.198.6,443,443,TRUE,FRA,Europe,DE,Frankfurt,250,8.77
129.159.246.155,443,443,TRUE,FRA,Europe,DE,Frankfurt,200,8.71
89.168.118.211,443,443,TRUE,FRA,Europe,DE,Frankfurt,299,8.71
89.168.105.131,443,443,TRUE,FRA,Europe,DE,Frankfurt,272,8.7
141.144.201.96,443,443,TRUE,FRA,Europe,DE,Frankfurt,268,8.65
138.2.128.234,443,443,TRUE,FRA,Europe,DE,Frankfurt,319,8.63
141.147.68.227,443,443,TRUE,FRA,Europe,DE,Frankfurt,306,8.63
141.147.5.154,443,443,TRUE,FRA,Europe,DE,Frankfurt,198,8.62
138.2.129.172,443,443,TRUE,FRA,Europe,DE,Frankfurt,319,8.58
138.3.251.77,443,443,TRUE,FRA,Europe,DE,Frankfurt,257,8.54
193.123.60.193,443,443,TRUE,FRA,Europe,DE,Frankfurt,334,8.52
144.21.52.7,443,443,TRUE,FRA,Europe,DE,Frankfurt,216,8.51
130.162.50.55,443,443,TRUE,FRA,Europe,DE,Frankfurt,263,8.48
140.238.122.58,443,443,TRUE,FRA,Europe,DE,Frankfurt,311,8.47
129.159.254.72,443,443,TRUE,FRA,Europe,DE,Frankfurt,226,8.47
79.72.78.120,443,443,TRUE,FRA,Europe,DE,Frankfurt,188,8.46
141.147.64.36,443,443,TRUE,FRA,Europe,DE,Frankfurt,231,8.45
79.72.90.164,443,443,TRUE,FRA,Europe,DE,Frankfurt,213,8.43
138.2.164.78,443,443,TRUE,FRA,Europe,DE,Frankfurt,354,8.41
138.2.141.183,443,443,TRUE,FRA,Europe,DE,Frankfurt,362,8.4
150.230.126.2,443,443,TRUE,DUS,Europe,DE,Düsseldorf,205,8.36
138.2.163.83,443,443,TRUE,FRA,Europe,DE,Frankfurt,341,8.36
152.70.61.225,443,443,TRUE,FRA,Europe,DE,Frankfurt,413,8.35
79.76.120.49,443,443,TRUE,FRA,Europe,DE,Frankfurt,336,8.34
129.159.220.51,443,443,TRUE,SJC,North America,US,San Jose,340,8.33
141.144.224.76,443,443,TRUE,FRA,Europe,DE,Frankfurt,179,8.27
144.24.188.128,443,443,TRUE,FRA,Europe,DE,Frankfurt,288,8.26
150.230.34.116,443,443,TRUE,SJC,North America,US,San Jose,207,8.26
143.47.230.219,443,443,TRUE,FRA,Europe,DE,Frankfurt,221,8.21
158.101.208.214,443,443,TRUE,FRA,Europe,DE,Frankfurt,293,8.19
143.47.177.51,443,443,TRUE,FRA,Europe,DE,Frankfurt,286,8.18
152.70.30.41,443,443,TRUE,FRA,Europe,DE,Frankfurt,261,8.17
129.146.133.33,443,443,TRUE,LAX,North America,US,Los Angeles,290,8.14
144.24.172.189,443,443,TRUE,FRA,Europe,DE,Frankfurt,323,8.1
141.148.231.132,443,443,TRUE,FRA,Europe,DE,Frankfurt,289,8.07
141.144.198.24,443,443,TRUE,FRA,Europe,DE,Frankfurt,228,8.07
143.47.243.144,8443,443,TRUE,LHR,Europe,GB,London,330,7.98
141.147.110.45,443,443,TRUE,FRA,Europe,DE,Frankfurt,328,7.92
130.162.166.245,443,443,TRUE,FRA,Europe,DE,Frankfurt,233,7.89
158.180.47.232,443,443,TRUE,FRA,Europe,DE,Frankfurt,322,7.88
79.72.93.33,443,443,TRUE,FRA,Europe,DE,Frankfurt,213,7.86
132.226.195.106,443,443,TRUE,FRA,Europe,DE,Frankfurt,231,7.85
141.147.109.26,443,443,TRUE,FRA,Europe,DE,Frankfurt,199,7.82
143.47.225.197,443,443,TRUE,FRA,Europe,DE,Frankfurt,262,7.81
152.70.50.111,443,443,TRUE,FRA,Europe,DE,Frankfurt,189,7.77
79.72.85.119,443,443,TRUE,FRA,Europe,DE,Frankfurt,322,7.76
152.70.41.132,443,443,TRUE,FRA,Europe,DE,Frankfurt,325,7.75
158.180.57.21,443,443,TRUE,FRA,Europe,DE,Frankfurt,191,7.74
141.147.51.46,443,443,TRUE,FRA,Europe,DE,Frankfurt,237,7.69
141.147.98.146,443,443,TRUE,FRA,Europe,DE,Frankfurt,215,7.61
89.168.81.18,443,443,TRUE,FRA,Europe,DE,Frankfurt,271,7.54
141.147.0.183,443,443,TRUE,FRA,Europe,DE,Frankfurt,201,7.53
150.230.117.69,443,443,TRUE,FRA,Europe,DE,Frankfurt,249,7.48
146.56.162.25,443,443,TRUE,ICN,Asia Pacific,KR,Seoul,269,7.36
141.148.236.146,443,443,TRUE,FRA,Europe,DE,Frankfurt,257,7.35
143.47.226.5,443,443,TRUE,FRA,Europe,DE,Frankfurt,336,7.33
144.21.40.137,443,443,TRUE,FRA,Europe,DE,Frankfurt,173,7.32
143.47.255.29,443,443,TRUE,FRA,Europe,DE,Frankfurt,312,7.29
150.230.149.208,443,443,TRUE,FRA,Europe,DE,Frankfurt,171,7.29
79.72.80.3,443,443,TRUE,FRA,Europe,DE,Frankfurt,216,7.28
79.72.77.20,443,443,TRUE,FRA,Europe,DE,Frankfurt,266,7.26
143.47.243.144,2053,443,TRUE,LHR,Europe,GB,London,229,7.25
143.47.238.0,443,443,TRUE,FRA,Europe,DE,Frankfurt,316,7.25
193.123.37.165,443,443,TRUE,FRA,Europe,DE,Frankfurt,275,7.25
158.101.201.75,443,443,TRUE,FRA,Europe,DE,Frankfurt,368,7.24
140.84.179.114,443,443,TRUE,DFW,North America,US,Dallas,413,7.22
192.9.158.188,443,443,TRUE,SJC,North America,US,San Jose,344,7.21
140.238.214.247,443,443,TRUE,ZRH,Europe,CH,Zurich,152,7.2
158.101.218.25,443,443,TRUE,ORD,North America,US,Chicago,268,7.2
129.159.220.78,443,443,TRUE,FRA,Europe,DE,Frankfurt,294,7.19
141.145.199.188,443,443,TRUE,CDG,Europe,FR,Paris,240,7.16
89.168.100.172,443,443,TRUE,FRA,Europe,DE,Frankfurt,218,7.15
79.72.67.211,443,443,TRUE,FRA,Europe,DE,Frankfurt,236,7.15
158.178.156.143,443,443,TRUE,FRA,Europe,DE,Frankfurt,203,7.12
130.162.190.253,443,443,TRUE,FRA,Europe,DE,Frankfurt,262,7.12
158.178.193.206,443,443,TRUE,CDG,Europe,FR,Paris,291,7.12
141.145.216.142,2087,443,TRUE,CDG,Europe,FR,Paris,258,7.11
158.180.33.68,443,443,TRUE,LAX,North America,US,Los Angeles,232,7.1
158.101.219.240,443,443,TRUE,FRA,Europe,DE,Frankfurt,286,7.1
152.70.62.54,443,443,TRUE,FRA,Europe,DE,Frankfurt,348,7.09
68.233.127.163,8443,443,TRUE,YYZ,North America,CA,Toronto,346,7.07
138.2.147.170,443,443,TRUE,FRA,Europe,DE,Frankfurt,316,7.06
144.24.176.103,443,443,TRUE,FRA,Europe,DE,Frankfurt,204,7.06
152.70.40.14,443,443,TRUE,FRA,Europe,DE,Frankfurt,274,7.05
132.145.66.128,443,443,TRUE,FRA,Europe,DE,Frankfurt,276,7.04
138.3.253.35,443,443,TRUE,FRA,Europe,DE,Frankfurt,238,7.02
141.144.201.96,443,443,TRUE,FRA,Europe,DE,Frankfurt,273,9.35
143.47.226.5,443,443,TRUE,FRA,Europe,DE,Frankfurt,376,9.35
152.70.49.208,443,443,TRUE,FRA,Europe,DE,Frankfurt,254,9.32
130.162.176.219,443,443,TRUE,FRA,Europe,DE,Frankfurt,268,9.31
158.101.218.25,443,443,TRUE,ATL,North America,US,Atlanta,277,9.3
152.70.123.225,8443,443,TRUE,SJC,North America,US,San Jose,224,9.28
141.147.15.66,443,443,TRUE,FRA,Europe,DE,Frankfurt,246,9.28
141.147.98.146,443,443,TRUE,AMS,Europe,NL,Amsterdam,188,9.24
158.180.16.191,443,443,TRUE,FRA,Europe,DE,Frankfurt,276,9.19
79.76.120.94,443,443,TRUE,FRA,Europe,DE,Frankfurt,391,9.19
158.101.219.240,443,443,TRUE,FRA,Europe,DE,Frankfurt,319,9.18
89.168.94.162,443,443,TRUE,FRA,Europe,DE,Frankfurt,226,9.17
130.162.39.121,443,443,TRUE,FRA,Europe,DE,Frankfurt,199,9.16
144.21.33.132,443,443,TRUE,FRA,Europe,DE,Frankfurt,273,9.14
143.47.177.51,443,443,TRUE,FRA,Europe,DE,Frankfurt,329,9.13
144.21.52.242,443,443,TRUE,FRA,Europe,DE,Frankfurt,176,9.13
192.9.158.188,443,443,TRUE,SJC,North America,US,San Jose,310,9.12
141.147.106.221,443,443,TRUE,FRA,Europe,DE,Frankfurt,180,9.11
152.70.57.35,443,443,TRUE,FRA,Europe,DE,Frankfurt,285,9.03
158.101.214.96,443,443,TRUE,FRA,Europe,DE,Frankfurt,286,9.01
89.168.72.123,443,443,TRUE,FRA,Europe,DE,Frankfurt,209,8.97
84.235.173.42,443,443,TRUE,FRA,Europe,DE,Frankfurt,358,8.95
158.180.47.6,443,443,TRUE,FRA,Europe,DE,Frankfurt,195,8.95
89.168.81.18,443,443,TRUE,FRA,Europe,DE,Frankfurt,250,8.94
144.21.36.229,443,443,TRUE,FRA,Europe,DE,Frankfurt,186,8.9
141.147.119.251,443,443,TRUE,FRA,Europe,DE,Frankfurt,213,8.88
143.47.230.219,443,443,TRUE,FRA,Europe,DE,Frankfurt,433,8.88
143.47.184.208,443,443,TRUE,CDG,Europe,FR,Paris,256,8.83
84.8.148.0,443,443,TRUE,CDG,Europe,FR,Paris,368,8.8
192.9.138.241,443,443,TRUE,SJC,North America,US,San Jose,386,8.78
79.72.90.164,443,443,TRUE,FRA,Europe,DE,Frankfurt,229,8.77
143.47.181.167,443,443,TRUE,FRA,Europe,DE,Frankfurt,292,8.75
150.230.115.53,443,443,TRUE,FRA,Europe,DE,Frankfurt,320,8.73
141.144.195.164,443,443,TRUE,FRA,Europe,DE,Frankfurt,231,8.73
130.162.185.94,443,443,TRUE,FRA,Europe,DE,Frankfurt,300,8.72
141.144.201.175,443,443,TRUE,FRA,Europe,DE,Frankfurt,191,8.7
141.144.225.15,443,443,TRUE,FRA,Europe,DE,Frankfurt,189,8.68
141.147.119.239,443,443,TRUE,FRA,Europe,DE,Frankfurt,173,8.68
129.159.15.24,443,443,TRUE,FRA,Europe,DE,Frankfurt,240,8.62
141.148.231.132,443,443,TRUE,FRA,Europe,DE,Frankfurt,323,8.6
141.145.205.115,8443,8443,TRUE,CDG,Europe,FR,Paris,265,8.6
152.70.61.225,443,443,TRUE,FRA,Europe,DE,Frankfurt,276,8.57
84.8.157.125,443,443,TRUE,FRA,Europe,DE,Frankfurt,188,8.57
129.159.255.100,443,443,TRUE,FRA,Europe,DE,Frankfurt,171,8.53
141.147.14.25,443,443,TRUE,CDG,Europe,FR,Paris,303,8.52
192.9.137.193,8443,443,TRUE,SJC,North America,US,San Jose,181,8.48
129.146.133.33,443,443,TRUE,LAX,North America,US,Los Angeles,197,8.46
141.148.244.205,443,443,TRUE,FRA,Europe,DE,Frankfurt,311,8.46
158.180.33.68,443,443,TRUE,FRA,Europe,DE,Frankfurt,185,8.45
79.72.78.120,443,443,TRUE,FRA,Europe,DE,Frankfurt,231,8.45
130.61.129.93,443,443,TRUE,FRA,Europe,DE,Frankfurt,254,8.43
165.1.79.60,8443,443,TRUE,SJC,North America,US,San Jose,206,8.42
79.72.93.33,443,443,TRUE,FRA,Europe,DE,Frankfurt,257,8.41
141.147.8.115,443,443,TRUE,KIX,Asia Pacific,JP,Osaka,335,8.39
150.230.126.2,443,443,TRUE,FRA,Europe,DE,Frankfurt,205,8.38
143.47.230.0,443,443,TRUE,FRA,Europe,DE,Frankfurt,307,8.37
130.61.107.238,8443,443,TRUE,FRA,Europe,DE,Frankfurt,258,8.36
130.162.164.249,443,443,TRUE,FRA,Europe,DE,Frankfurt,213,8.25
141.147.68.227,443,443,TRUE,FRA,Europe,DE,Frankfurt,280,8.22
138.2.141.183,443,443,TRUE,FRA,Europe,DE,Frankfurt,237,8.22
141.147.109.26,443,443,TRUE,FRA,Europe,DE,Frankfurt,196,8.22
141.148.230.216,443,443,TRUE,FRA,Europe,DE,Frankfurt,224,8.2
138.2.190.160,443,443,TRUE,FRA,Europe,DE,Frankfurt,420,8.19
129.159.254.72,443,443,TRUE,FRA,Europe,DE,Frankfurt,167,8.13
138.3.253.35,443,443,TRUE,FRA,Europe,DE,Frankfurt,240,8.12
84.235.174.238,443,443,TRUE,FRA,Europe,DE,Frankfurt,279,8.11
130.162.177.178,443,443,TRUE,FRA,Europe,DE,Frankfurt,257,8.1
141.147.87.255,443,443,TRUE,FRA,Europe,DE,Frankfurt,208,8.1
158.180.47.232,443,443,TRUE,FRA,Europe,DE,Frankfurt,199,8.09
138.2.178.68,443,443,TRUE,FRA,Europe,DE,Frankfurt,311,8.07
193.123.61.25,443,443,TRUE,FRA,Europe,DE,Frankfurt,432,8.01
138.2.147.170,443,443,TRUE,FRA,Europe,DE,Frankfurt,261,7.98
64.181.240.173,443,443,TRUE,SJC,North America,US,San Jose,209,7.97
129.159.200.200,443,443,TRUE,FRA,Europe,DE,Frankfurt,230,7.94
79.72.66.196,443,443,TRUE,FRA,Europe,DE,Frankfurt,206,7.91
141.144.243.104,443,443,TRUE,LAX,North America,US,Los Angeles,276,7.89
143.47.225.197,443,443,TRUE,FRA,Europe,DE,Frankfurt,322,7.83
140.238.214.247,443,443,TRUE,MXP,Europe,IT,Milan,258,7.83
141.144.243.92,443,443,TRUE,FRA,Europe,DE,Frankfurt,262,7.81
130.162.173.17,443,443,TRUE,FRA,Europe,DE,Frankfurt,286,7.77
130.162.187.193,443,443,TRUE,FRA,Europe,DE,Frankfurt,298,7.7
150.230.34.116,443,443,TRUE,SJC,North America,US,San Jose,320,7.67
140.238.94.192,443,443,TRUE,FRA,Europe,DE,Frankfurt,335,7.62
143.47.189.82,443,443,TRUE,FRA,Europe,DE,Frankfurt,272,7.58
152.70.40.200,443,443,TRUE,FRA,Europe,DE,Frankfurt,277,7.57
158.101.201.75,443,443,TRUE,FRA,Europe,DE,Frankfurt,362,7.44
158.178.192.221,443,443,TRUE,CDG,Europe,FR,Paris,299,7.44
89.168.100.172,443,443,TRUE,FRA,Europe,DE,Frankfurt,211,7.42
143.47.243.144,2053,443,TRUE,LHR,Europe,GB,London,284,7.41
141.148.226.60,443,443,TRUE,FRA,Europe,DE,Frankfurt,270,7.41
130.162.190.253,443,443,TRUE,FRA,Europe,DE,Frankfurt,174,7.37
141.148.245.81,443,443,TRUE,FRA,Europe,DE,Frankfurt,264,7.36
141.147.5.154,443,443,TRUE,FRA,Europe,DE,Frankfurt,227,7.35
158.179.206.143,443,443,TRUE,ARN,Europe,SE,Stockholm,188,7.32
152.70.52.107,443,443,TRUE,FRA,Europe,DE,Frankfurt,272,7.27
164.152.26.70,2052,443,TRUE,ORD,North America,US,Chicago,227,7.25
152.69.199.70,8443,443,TRUE,KIX,Asia Pacific,JP,Osaka,192,7.22
141.148.236.146,443,443,TRUE,FRA,Europe,DE,Frankfurt,286,7.14
130.61.170.78,443,443,TRUE,FRA,Europe,DE,Frankfurt,296,7.13
138.2.61.180,443,443,TRUE,KIX,Asia Pacific,JP,Osaka,286,7.04
129.151.204.91,443,443,TRUE,ARN,Europe,SE,Stockholm,363,7.01
68.233.127.163,8443,443,TRUE,YUL,North America,CA,Montréal,333,7
